sid,mah_Balance_Forehead,mah_Balance_L_Ankle,mah_Balance_L_DorsalFoot,mah_Balance_L_Shank,mah_Balance_L_Thigh,mah_Balance_L_Wrist,mah_Balance_LowerBack,mah_Balance_R_Ankle,mah_Balance_R_DorsalFoot,mah_Balance_R_Shank,mah_Balance_R_Thigh,mah_Balance_R_Wrist,mah_Balance_Xiphoid,mah_Balance_global,mah_HurriedPace_Forehead,mah_HurriedPace_L_Ankle,mah_HurriedPace_L_DorsalFoot,mah_HurriedPace_L_Shank,mah_HurriedPace_L_Thigh,mah_HurriedPace_L_Wrist,mah_HurriedPace_LowerBack,mah_HurriedPace_R_Ankle,mah_HurriedPace_R_DorsalFoot,mah_HurriedPace_R_Shank,mah_HurriedPace_R_Thigh,mah_HurriedPace_R_Wrist,mah_HurriedPace_Xiphoid,mah_HurriedPace_global,mah_SelfPace_Forehead,mah_SelfPace_L_Ankle,mah_SelfPace_L_DorsalFoot,mah_SelfPace_L_Shank,mah_SelfPace_L_Thigh,mah_SelfPace_L_Wrist,mah_SelfPace_LowerBack,mah_SelfPace_R_Ankle,mah_SelfPace_R_DorsalFoot,mah_SelfPace_R_Shank,mah_SelfPace_R_Thigh,mah_SelfPace_R_Wrist,mah_SelfPace_Xiphoid,mah_SelfPace_global,mah_TUG_Forehead,mah_TUG_L_Ankle,mah_TUG_L_DorsalFoot,mah_TUG_L_Shank,mah_TUG_L_Thigh,mah_TUG_L_Wrist,mah_TUG_LowerBack,mah_TUG_R_Ankle,mah_TUG_R_DorsalFoot,mah_TUG_R_Shank,mah_TUG_R_Thigh,mah_TUG_R_Wrist,mah_TUG_Xiphoid,mah_TUG_global,mah_TandemGait_Forehead,mah_TandemGait_L_Ankle,mah_TandemGait_L_DorsalFoot,mah_TandemGait_L_Shank,mah_TandemGait_L_Thigh,mah_TandemGait_L_Wrist,mah_TandemGait_LowerBack,mah_TandemGait_R_Ankle,mah_TandemGait_R_DorsalFoot,mah_TandemGait_R_Shank,mah_TandemGait_R_Thigh,mah_TandemGait_R_Wrist,mah_TandemGait_Xiphoid,mah_TandemGait_global,mah_global_mean,mah_global_max,mah_global_sum,mah_sensor_L_Wrist_mean,mah_sensor_L_Wrist_max,mah_sensor_R_Wrist_mean,mah_sensor_R_Wrist_max,mah_sensor_LowerBack_mean,mah_sensor_LowerBack_max,mah_sensor_L_Thigh_mean,mah_sensor_L_Thigh_max,mah_sensor_R_Thigh_mean,mah_sensor_R_Thigh_max,mah_sensor_L_Shank_mean,mah_sensor_L_Shank_max,mah_sensor_R_Shank_mean,mah_sensor_R_Shank_max,mah_sensor_L_DorsalFoot_mean,mah_sensor_L_DorsalFoot_max,mah_sensor_R_DorsalFoot_mean,mah_sensor_R_DorsalFoot_max,mah_sensor_L_Ankle_mean,mah_sensor_L_Ankle_max,mah_sensor_R_Ankle_mean,mah_sensor_R_Ankle_max,mah_sensor_Xiphoid_mean,mah_sensor_Xiphoid_max,mah_sensor_Forehead_mean,mah_sensor_Forehead_max
NLS169,7.960117569054897,3.8958719319776507,4.3882355464147365,10.436460531589269,4.604031697576462,3.780617689018935,5.97330027076711,6.13481521773036,7.6825913798794225,5.462800935170163,5.989512231885609,5.71874688292068,4.783928861002461,15.493567471046793,5.691469459173543,4.115706341648819,7.631052766813435,4.997848963267117,6.775738485328348,3.730846205669795,2.5091160432115327,3.4807271598829934,9.116938674372186,3.258297690790986,6.311096380882575,7.307599001545895,8.765816747501608,13.51384483008546,4.693568884991386,5.722920316570335,8.090708607407075,2.843576800518119,5.440702469473951,4.7200574632716314,2.781836998250826,3.171274451249703,4.0009465180545885,2.581571421802779,4.08720367948499,4.1387085405502875,5.670896321487291,12.892895484544992,2.935823454248837,6.784384835632979,9.989909419771328,6.314216975811141,3.3604561727266455,6.780516484120315,3.771103349986434,4.678523409139623,9.32031571187767,7.176500670064382,3.964607984420427,18.33352329069084,4.561235292334228,9.881144650303085,8.685785163162425,5.157229300096913,6.556414422689711,8.749689776596817,4.779261455393148,10.394922561432564,4.52014187347784,6.807263613192758,4.228624610810743,7.364783773914259,3.5650546351048757,5.970220715395988,8.285386280933352,13.000352079667321,12.95636090312953,15.493567471046793,64.78180451564765,5.881392080702648,10.394922561432564,8.293759686220739,18.33352329069084,3.9110997071387485,5.97330027076711,4.992038056099711,6.775738485328348,4.783494982355695,6.311096380882575,6.668358609556492,10.436460531589269,5.168790898348513,7.364783773914259,7.331264152619258,9.989909419771328,6.869883378998921,9.32031571187767,5.135222545185339,6.784384835632979,4.854520770239087,6.807263613192758,6.4134527006517885,8.765816747501608,5.993352906126217,8.685785163162425
NLS170,5.7864438656289305,3.411589114004576,4.212027367925977,11.93193142196557,3.2758520027755935,6.176092743786763,4.689271495585794,6.600691763180853,9.242538536901993,6.802693650211316,3.891068368306643,5.685373053520768,5.179663764754648,14.907847776457219,8.211357715250308,6.657118463541631,7.677717755401537,11.464430906715755,8.585595198826967,9.346769099695123,12.095335055259843,44.08598287293193,14.914190421875524,14.67212454740999,14.374167003470925,7.015732802290294,16.41255278800575,24.448294547379056,7.054890261415371,3.7507097867345554,8.9991445689478,14.312921196856694,5.976668490528199,6.522026241493022,10.701845427888449,13.312683714891833,9.311915559933372,13.180222526313349,9.744972068018646,4.014488164472592,9.733840588177825,27.61104769567302,4.274658047862999,5.15980658601058,9.528244710385636,5.69271283179136,7.542163717148377,8.041580967511162,6.662813542686421,16.766962484230294,37.28291914366897,15.69364730377573,12.595374548044202,18.418786674559158,10.291503629437322,15.955011364036164,8.889355470421922,4.226540892929191,5.37114694703702,7.322950558902232,4.184412862261964,9.874420646860539,5.065889835544819,5.590703706334741,49.147642639575665,5.010317736882706,4.6774241024180645,3.5364401740574327,8.966012361186625,16.101715814578665,19.804783439624824,27.61104769567302,99.02391719812412,7.992177939869322,9.874420646860539,7.734164173780049,18.418786674559158,7.8430310713930655,12.095335055259843,5.91293845430822,8.585595198826967,9.056601218051695,14.374167003470925,10.144989383246322,14.312921196856694,11.071801152918617,15.69364730377573,7.157656269939594,9.528244710385636,23.979841260391105,49.147642639575665,4.641152968644106,6.657118463541631,17.27140490831393,44.08598287293193,10.116714626312435,16.41255278800575,6.843341072115907,8.889355470421922
NLS172,4.625625188894516,2.509904196933081,4.39456993768469,2.68628869905321,5.148806797096065,3.211312841423033,6.641614826513094,4.388448829844442,6.942443831700966,3.9176309319236062,2.7492317095030607,10.804229340134015,5.490596420409621,16.160853501518066,4.710218343762699,9.900325716012429,4.98260936560765,6.763869938448183,4.233011115603193,1.8535915130760707,4.641413673840801,4.645475513547509,4.272690999480919,4.049464648359399,3.0919638983421778,24.147744330465144,7.868775351600122,20.181635320740984,2.486738114475481,6.461227795124693,8.16247448401155,6.640480235357332,5.355985835094518,2.085977131120347,5.343980237401805,4.177023867594956,2.4989962677461706,3.822368107353407,4.313295336552115,24.53793747018394,12.0798729006691,27.772783940743754,3.7585851164035358,5.84529047451296,9.818675041359935,6.515667373393238,6.266770430517427,6.377273624789793,4.609636860870691,3.7341790576722924,8.176490462702533,3.8260218991362285,6.354818419884406,19.74809348954295,5.6529517227944845,14.347845436418385,9.010090285608213,5.5060433294550375,4.413038244802749,4.483127594954308,3.734372210701015,10.4151367865906,6.062553710430432,4.414241962416948,19.363679542318238,3.334730157895553,5.808033804749397,13.023349242475083,9.373688116688962,18.225634498837476,19.337750539651733,27.772783940743754,96.68875269825867,4.788658379399969,10.4151367865906,18.452270774560226,24.53793747018394,5.459839861811365,6.641614826513094,4.9477892778024435,6.266770430517427,4.463468633806231,6.354818419884406,5.417886768241255,6.763869938448183,3.7900431489336386,4.049464648359399,6.354273414693315,9.818675041359935,8.250860220789765,19.363679542318238,6.04455830240764,9.900325716012429,4.27187384621523,4.645475513547509,8.093176902432457,12.0798729006691,4.918251409828889,9.010090285608213
NLS173,5.675141151401029,4.792175230864635,5.5673382018620545,5.266127690353999,7.072128395679511,8.03689873726352,4.99436310247306,4.813550031199871,4.486323986515544,4.570645066110131,3.6023028058098876,3.4476889670618407,6.827585307342306,14.344105240484526,4.879853439427979,4.240574721746095,3.6990543146225248,5.231707935928161,8.281473726288914,6.663505913373226,4.13605297213205,4.821199809560536,6.037981787403169,5.125878724135545,4.797317801735502,6.1139552051906065,8.833742084856242,15.658318489854624,4.96834776701512,5.738150862368073,8.633689311236868,5.090565860803553,9.433754870264364,4.320872972994919,3.0129687008441692,4.08253300447085,3.8617528375143024,3.7231685115693938,5.334110045365985,8.32809958674811,4.668354367256989,14.307343417206406,10.836553637797234,6.778199819516662,40.19446377957917,6.705972723315127,11.55192051051073,8.067091137434376,6.603675787911309,7.9045613447145096,10.94736051230107,8.09601121486119,7.239378258114245,18.932738554365564,5.576648552230948,14.035055035548817,96.35678408105832,5.424182419110852,12.01061626237122,4.260042404687661,4.50243182351767,21.69378528836792,13.63207389390374,3.923234359525506,20.16971611795499,35.638652567708014,5.867488239169777,4.8759412336192325,51.21239450068749,36.75427565323429,19.019819567265735,36.75427565323429,95.09909783632867,9.756430809886792,21.69378528836792,8.339684709397071,18.932738554365564,6.475826891452866,13.63207389390374,8.168341865252236,11.55192051051073,5.368119430039079,7.239378258114245,5.3108833230177,6.705972723315127,11.430871216876856,35.638652567708014,14.021032373934366,40.19446377957917,9.100627048337817,20.16971611795499,5.394656610721264,6.778199819516662,5.109015709894254,7.9045613447145096,15.423744962474794,51.21239450068749,24.54333601533994,96.35678408105832
NLS174,6.098135284029552,8.663579174749625,24.642610768712256,17.93268975398003,7.695780891282385,9.238273015890055,16.5845562994674,13.24506787545111,8.147613782385314,5.439112495101353,5.013355855038534,4.844991867185462,15.538417758881131,23.541963322584767,5.0665576954614835,5.40953288511981,7.850658930470433,6.027960121949725,14.114095635123967,4.259299952255957,4.916665553490871,4.021577357374406,5.805025667390308,3.908007683144077,5.034943816637316,8.222297095276124,8.02299502506301,17.489430314077637,3.1562900928763717,4.373501847320671,9.097966510546838,3.896004013627253,6.692528809545056,3.133431397960126,3.601710379562751,3.1522092286026258,4.2522889305285405,3.8057671794358905,5.633266808063706,5.599339060588315,3.9028834425184837,12.405550660777134,3.5030748234292384,3.867777514845606,10.5874764483889,6.243973515825776,5.499015437778704,7.457216989002739,8.926846291446887,4.903182035212499,51.18943788714358,6.292624284499135,2.792588476727501,19.98047419342695,3.862293007866882,11.256743968088474,9.03140654392368,4.1335205224390235,5.241922273408594,5.399921705375039,5.918523271582575,9.694094344841622,8.158262562758729,8.137104625605673,20.0810057910723,4.614542656289534,5.158596061606095,14.348377065904673,9.898071108088754,13.857106801326962,15.710159013370994,23.541963322584767,78.55079506685497,6.7564631399901005,9.694094344841622,10.599095856476305,19.98047419342695,8.437608217345328,16.5845562994674,7.983988809062536,14.114095635123967,4.7265502036146305,5.633266808063706,7.900109822151563,17.93268975398003,4.812010859693998,6.292624284499135,11.484126986305403,24.642610768712256,17.89507441170401,51.18943788714358,5.289582388894948,8.663579174749625,6.691828224449263,13.24506787545111,8.244932068483653,15.538417758881131,5.371092887944065,9.03140654392368
NLS175,9.051665838122718,4.97478041025,4.303964497717247,5.410793373979297,5.0185424887386745,6.637800288485269,22.0503178249154,5.753230852577603,7.122039094519019,4.944353962030415,6.428294508627528,22.077191225433225,5.814688910393593,29.248869455415953,93.11483450234758,5.830167466078421,9.589945064838616,8.636197036075,5.8357280072076465,11.991972364502853,43.554551060088954,7.177728458125734,7.375092022191286,8.877742950627512,6.10530366887138,62.70675598994938,24.839406897908564,42.02551355393164,14.241777142730726,9.344157574145395,16.960022336134656,11.38733763257337,9.340857555492436,14.451802621509604,66.74560965327206,8.892892194086349,9.640029650359574,10.422061747237164,7.897494675312824,82.91153836495745,18.378739385059358,76.21067607332758,12.433736306720778,11.58323856995123,40.360028424903625,12.171646400584585,12.604002964041557,7.2899295633601655,55.84138649421419,7.939336185205525,37.62689948705895,14.206283176753274,6.237559523407165,86.6485660960331,12.893396160050209,34.22258377929217,16.340539249230066,7.646498112705326,7.16942033174284,4.422462745520183,4.071255738722522,12.008196070601215,17.312438581825116,8.589453108458754,7.638883377498875,5.014615520299072,3.212405847377831,14.979503771056706,9.776800107002614,25.658862392246817,41.47330105084283,76.21067607332758,207.36650525421413,10.475940181691822,14.451802621509604,53.86471108948598,86.6485660960331,41.100860722863146,66.74560965327206,7.374077350840567,12.604002964041557,5.976211644719345,7.897494675312824,8.405687437746488,12.171646400584585,8.693011471389488,14.206283176753274,15.676676131067396,40.360028424903625,13.880588726325541,37.62689948705895,7.875768426626074,11.58323856995123,7.670528159690794,8.892892194086349,14.340606292082867,24.839406897908564,29.036510607830373,93.11483450234758
NLS176,3.394099596501438,4.582157586042564,5.187414738519489,3.788720618243461,3.5164823952426216,4.247850743518425,34.74090103319134,5.6403069672150625,4.320383539501727,3.4909989208600063,10.147984517303993,5.074843403338346,6.006860513249934,32.57624470005611,4.753700346390897,5.595652664142036,4.645905241109028,4.639016878906518,3.436935693034816,2.9021632390270167,16.504541930090067,5.287648043541366,4.8524132981131345,4.158969670745667,4.60340100850956,2.980237544947159,7.728368369561167,17.813841257676188,3.7264575418045447,3.6227298565541775,8.328192202095277,6.2171169961439645,3.2553687012533707,2.934230546094651,21.175688371103053,3.505714725528435,4.274368928909971,4.2075425044238,6.895823943369709,3.7900422780651883,5.808245935673206,21.702968897337854,2.9899323998011886,6.358463481990682,40.06330582502581,5.783152391732253,5.806411688579863,5.767887241135877,5.169481053740413,6.383981135113721,22.027171842803146,6.239635302466032,7.118917878241961,18.377105637906357,3.0516764997522006,10.166821873753376,9.164582986116562,4.865744543773413,6.887153540845039,8.0905176793097,4.041811567275787,12.376198537647085,60.58384401778292,7.500385610165162,4.798507751622832,4.705450748372713,3.812003005265414,4.211763777115164,10.030850485940102,33.67070260456705,23.186115866678115,33.67070260456705,115.93057933339057,5.645666061484611,12.376198537647085,6.886798528274443,18.377105637906357,27.63489128118156,60.58384401778292,4.011402009077292,5.806411688579863,6.515626070538128,10.147984517303993,5.703704912867179,8.0905176793097,4.5605194293736435,6.239635302466032,13.022394309518926,40.06330582502581,8.054569072190162,22.027171842803146,5.004949626500574,6.358463481990682,5.663607296312749,7.500385610165162,6.525200360835322,10.030850485940102,4.805754574122926,9.164582986116562
NLS177,5.86742818431691,7.224916383602115,4.120517000847305,3.2648095999351603,4.089974938321762,4.034095473643756,3.1550339891620793,5.949212981158543,6.667792704786754,4.818844787279968,3.638076802215614,4.548568928332636,5.857650536540998,12.65773954364127,5.435562866157076,21.455903409407135,5.135031261081045,4.497507788819172,3.8622666332297855,3.217766752528963,7.288046526074648,7.704769014045968,9.863172929145984,7.297878325638951,3.790274242936204,9.733561556344046,8.267101387900627,13.784497390444196,4.778782306678403,11.863784560193334,9.261891747194301,3.9272269156625748,5.052632773270631,4.924991888196876,6.682775742485805,3.555718819000834,4.186901356956266,4.633930461205731,3.625568083157534,5.539729355351899,4.355055026572065,13.834561258196652,3.7352048537294005,10.52368054399484,9.637185153369344,5.45213280973737,3.8401019463395865,6.5699668773479285,7.803032452309942,4.0199655515630575,8.295041281576065,5.486255496886985,5.336845138311103,52.171815846130094,2.5427444139305204,9.194704961759381,9.150872798895344,5.339846863183154,4.947584965401111,3.6622486737364763,7.321394780426613,10.319836872544847,5.003562058206499,5.076602520838849,14.493309373744065,3.90372065201308,4.371852784562161,4.819068663028048,8.410798373130831,11.062956529134885,12.106891936635277,13.834561258196652,60.53445968317639,5.813331572852475,10.319836872544847,15.362548869837344,52.171815846130094,5.986490153647795,7.803032452309942,4.833274214317675,7.321394780426613,4.152523410236523,5.336845138311103,4.160785157578151,5.45213280973737,5.228125944604942,7.297878325638951,6.620442025578622,9.637185153369344,8.701243529241827,14.493309373744065,11.281626352076117,21.455903409407135,5.26125377732145,7.704769014045968,5.886669947615008,8.410798373130831,5.793570201955426,9.150872798895344
NLS179,3.849512207478776,5.063104230569051,4.340392452658106,3.325719421859858,6.139165916823282,6.01684612568324,3.8577032436018315,6.085819073459943,3.504469597076215,6.073579775158377,9.54085776205268,3.2224944709953345,3.571401659116104,16.97942969378518,12.081014353116117,10.980379723078608,12.53134729076468,11.580797859948488,10.89234464594917,13.453234605154853,28.46380342251389,11.656765967575481,12.71242989465873,10.144607723964423,10.823795077923908,37.60719298957898,12.472656635850527,26.82311200937933,8.244335447129664,5.119517468856624,9.104138617760341,5.2324445445586285,9.00587779331333,4.943470344219989,6.316876185565407,5.339150046935537,7.892303922835291,5.137596047100792,9.296607016232441,6.645272934525913,6.936944402144138,19.102623542631168,4.5051017274304215,6.245698118137326,9.622653709336218,4.033699620995757,8.867364846231004,7.186514210427504,5.960594257671683,6.043555630098021,10.945085564798257,6.630810637462135,10.640491046513644,18.597098072657545,6.147666769401001,11.81002434698361,10.063560233302988,4.246495898308091,4.34564394185509,3.0705291940834583,6.842638846603475,10.902192051167935,7.288059632929602,5.756402272680777,4.107043576158328,5.3559010424354625,4.965734555081726,4.45362036753332,9.18290391417689,13.412129479077924,17.62546381437144,26.82311200937933,88.1273190718572,8.500451467330704,13.453234605154853,14.105135767058218,37.60719298957898,10.377407348456483,28.46380342251389,8.349478409784053,10.89234464594917,9.05349709156088,10.823795077923908,5.448638128289238,11.580797859948488,6.668499045224237,10.144607723964423,7.9888352024748865,12.53134729076468,7.832266511105364,12.71242989465873,6.33103908778994,10.980379723078608,6.976338598149951,11.656765967575481,7.662314676137733,12.472656635850527,7.7487047936915925,12.081014353116117
NLS182,10.024279339822781,4.061263522753721,3.78590449611821,4.246491421058416,4.81032401580181,5.717516136279026,5.145136753663842,5.906180394761728,11.617999192570442,4.791285623211736,4.236609864424907,5.972340222678929,7.2166357456335835,12.840628907625225,6.29720890747994,17.648450864329877,4.074720393084318,2.5185243707721168,5.12115561107916,4.252464482678019,7.208059055083754,5.631381060079065,5.549856255028412,7.116009289645124,4.028990630019229,7.428017837639736,8.541919482132041,14.854562040911857,4.221227197097569,16.837560578750573,9.019141541882826,2.4876509328550505,4.79323034153005,3.5435182246652035,3.879112704848998,4.2064382271662115,4.5094689914435175,4.25311902471457,6.741679002562934,5.001478512452747,4.568040324201989,16.460365360411245,3.880489987165887,33.907302640109165,40.177217747669275,6.3491417212082615,4.301995747250129,7.207426571195987,4.2386357707487985,9.145711875969686,8.983419733538119,8.745129839515641,6.311806292322072,18.929525969810538,5.68280797692002,13.015395892523275,9.126451092724364,5.964846634314294,6.293019172666038,3.31415539267122,4.552604625282892,10.27190470356862,6.626789197207737,5.329135654362011,7.273755558497173,6.277825103545497,3.5758921848376986,5.0420214567460775,8.349923312770814,11.875987488855555,13.80938793806543,16.460365360411245,69.04693969032715,6.198566023677371,10.27190470356862,8.474676799865605,18.929525969810538,5.419546696310626,7.208059055083754,4.715862068188808,5.12115561107916,4.978995594833369,6.741679002562934,3.7831927677130133,6.3491417212082615,6.236673776126513,8.745129839515641,12.670000670284134,40.177217747669275,7.586899946215533,11.617999192570442,15.683884848051528,33.907302640109165,6.04376944246774,9.145711875969686,6.87186536833169,8.541919482132041,6.709931304858108,10.024279339822781
NLS183,5.874006821305089,3.5297431292953627,4.4475325706943085,3.012498804731069,4.089588734275118,6.173719326491652,6.302208881026503,3.8892329636771823,3.3314937689674466,4.164533766038171,4.4521496603196935,4.177301626783589,6.784231522733356,9.01579588240403,4.569301271417419,4.741838860857833,4.740951365860445,3.2226624527857597,3.433857900525599,3.044381264586741,4.206079775588587,3.522804349463586,4.501309388867167,5.003852195634678,3.7619167656780017,4.327635809608999,7.53838725790317,10.680716741106098,2.41225511689527,3.779418574631772,8.235197764959821,2.9112542929061695,4.727895398226131,5.060110659256652,3.9752792304859934,2.906060926612184,3.764678678758073,3.9050857853202756,4.346358216496969,5.140159198198728,4.471683546304552,12.11198495460243,2.152643394035978,6.4823873955058176,10.565263898815216,4.974774862468024,5.463074522518252,6.44769283701542,2.866352236697836,4.400194774877746,9.04534832702767,4.225084924468941,7.17195819082627,18.4239369878603,2.64341824348126,9.204659153187308,9.31188296232286,5.721137993375953,4.441276286986504,4.622718709543692,4.3414458267637315,11.300652353609204,6.200362875962544,5.0601391730115255,15.205784168206822,4.802267756375839,4.436639784277412,3.673858523479808,9.268924703474406,10.811665450134846,10.364964436286943,12.11198495460243,51.82482218143471,6.405311288191934,11.300652353609204,7.148578429186284,18.4239369878603,4.710056599952293,6.302208881026503,4.411172476461767,5.463074522518252,4.833804523519669,7.17195819082627,3.748781824486943,4.974774862468024,4.420164885567582,5.003852195634678,6.486044377463259,10.565263898815216,7.1697228663654355,15.205784168206822,4.850905190733347,6.4823873955058176,3.9556864375284446,5.0601391730115255,6.14132905477935,9.268924703474406,4.864017913195323,9.31188296232286
NLS184,4.01946848077054,3.9068841530372542,5.212459593623563,7.396763256567984,3.913012544555256,5.511619549050868,5.602012712388385,3.836250115249843,4.7281196455145045,6.052218275851996,3.208732071089043,4.947834659502233,6.268200623024552,9.243677760097453,6.658960764983815,5.585462322672284,6.937418912008518,6.725687525310419,3.746926287087151,4.9795807795144045,4.60556338601237,34.79605407153995,6.8650225017917546,5.197428984036168,3.3053306263356577,4.882646670902273,8.20140993888276,16.6693453492557,5.5637699291197364,4.545321947049836,8.321193618723287,6.2444001016216975,4.18807355031371,3.881620730703639,3.741967723902109,6.079700247828928,4.125112826527986,4.515933748724115,3.6535583745667832,5.94182278243389,4.045210122733725,14.209836841807238,3.3877671679577275,8.296304536816539,9.69247427903986,6.759659386281684,4.303529911007092,6.587969133623739,3.030122782051244,3.1032356513975814,8.305025719720886,4.67200811540433,8.609579970620407,18.654402304703932,2.954183317685472,9.499201738063736,8.914877439829517,5.2492705443826715,8.130591308180401,5.941725764026146,4.342327277296901,10.125611422965761,6.132224289117547,23.307733858098256,4.630898982874298,5.921733922785799,3.892384178139671,4.0960101204895265,8.869557846987526,12.1356551268513,12.351543363215086,16.6693453492557,61.75771681607543,6.217280323171683,10.125611422965761,7.70454330760637,18.654402304703932,4.622378178694331,6.132224289117547,4.098773914052022,4.342327277296901,4.5339170441503125,8.609579970620407,6.613647206761586,7.396763256567984,5.271864609360482,6.052218275851996,7.658827542315126,9.69247427903986,5.730835935285886,8.305025719720886,5.516648700791717,8.296304536816539,14.224594788822913,34.79605407153995,6.067712369862807,8.869557846987526,5.708968756532267,8.914877439829517
NLS185,6.86654348678116,11.737742319522557,3.5257018207053994,14.508349701161492,3.7540404671222043,10.964314129156858,6.652753354163796,10.529898409897614,30.218986300149453,37.33285283852837,4.957981683028523,5.944740006037364,3.782936492206954,48.02456035282968,7.522401510256845,5.754632877897912,8.16380135840998,4.559041123347798,12.040743396647144,16.878410105689465,7.652163514539144,39.43466541582578,8.819849011639855,4.268241132154151,8.269643250430345,5.707503230726477,11.771836734608966,27.12183439043321,6.4036762111316,3.5626442622518475,10.671594054592273,3.330616758640476,6.693190194719604,6.404291771644486,4.635863089714017,20.18462792556738,5.241786940438353,6.781418643403814,5.2895843918068675,6.8077188499591825,9.336805436782488,20.6313977770878,4.506008849921869,4.528970644588814,9.752496506758911,3.5910332606456348,5.127363441797358,8.458404773597419,3.597649213939826,13.861841622724803,8.278502361837631,7.264605565907985,4.302704840461233,18.356577957555025,6.089944036479196,11.387390170163403,10.658387480037707,3.429834633560601,3.0725625045874385,4.866125889351288,9.049897937538496,13.485377087805071,4.444491484130685,18.492367275202756,3.5691270632343173,3.338317938852022,5.4370992394207605,3.596252014560228,17.040490094925286,20.63594449291332,25.56022543668548,48.02456035282968,127.80112718342741,11.23815957357866,16.878410105689465,8.082558411767655,18.356577957555025,5.396584131297493,7.652163514539144,7.333047087564961,12.040743396647144,5.651402681029547,8.269643250430345,6.171033346629337,14.508349701161492,11.79708722376927,37.33285283852837,7.0372312490108,10.671594054592273,11.225650335459921,30.218986300149453,5.802764947564346,11.737742319522557,20.500680129843666,39.43466541582578,9.60440255900058,17.040490094925286,7.191403507625836,10.658387480037707
NLS186,5.171483452540186,6.874572868100553,5.7437432948630285,4.417731190581139,5.42360762659712,5.249430577646734,41.99756492221099,2.7115384011249413,5.924799074499299,3.9053803749531477,3.7306270043694805,21.159595547065656,9.61839051479374,25.45606800431061,5.09088292321637,36.263658664180504,7.310303858463568,3.7159384530901063,5.723873537852836,3.1102295543554868,6.201276083482393,3.0747868478968474,4.56055297609443,2.7235845528856237,3.397010716290611,4.532611946618139,8.459923127249098,18.47981018423527,3.145010064255753,33.43821876712538,8.610633197705278,6.723729330795072,8.085427338528799,3.383267366529522,8.107056583546344,3.3997098195680877,3.110917725775463,3.810529277594552,5.559161605392943,5.217441625967064,6.695891722724516,21.849555957843183,5.330860955396098,32.59710960194387,9.71772424509359,14.690233851583908,10.079457007074428,8.130720432788085,5.4112007292141975,6.295482797248984,8.826729478869439,4.8937918435707415,5.430772035522698,75.5361604994044,4.760860139918285,17.020760660840793,8.764001278577048,18.427424363976527,4.9666839930491715,4.79036483414583,8.533523301941507,11.106190601513132,3.496595829857717,6.479508028279813,5.93604165480233,7.333461605329066,11.038007957571812,3.259514247614797,12.385890181728895,18.683742435830386,20.297987448612048,25.45606800431061,101.48993724306024,6.1959677065665915,11.106190601513132,21.941064773334013,75.5361604994044,13.042738829662326,41.99756492221099,7.5691777623989385,10.079457007074428,5.831115863829508,11.038007957571812,6.86759953203921,14.690233851583908,4.5333495308666265,7.333461605329066,7.269817717834928,9.71772424509359,5.671808182008192,8.826729478869439,25.520196853065364,36.263658664180504,4.392205178823735,6.479508028279813,8.384191137282908,12.385890181728895,5.500447734797091,8.764001278577048
NLS187,6.4367334240137986,7.506497669703205,7.775045889673648,6.422080106461014,8.788256844106119,6.337960506481841,5.741467007081185,5.517251775914423,11.18338616654714,4.904618898603977,5.155799673852681,20.366521270207105,7.115261078341318,19.25926029307106,7.893487333831142,35.86203999402344,8.149030232537248,6.8147991437691475,3.6939566293780572,3.8491645365023133,7.150787924480103,13.393149988432182,5.985294108453727,7.549037719600907,6.748154876612057,5.472953861081315,8.388591661176829,19.93620524746381,7.96905717153843,21.876715868824824,15.466997031227912,12.949506121585037,4.257303298624107,5.039775903929695,3.0281482544167035,6.620996211984473,8.40314358106851,8.716228546604869,6.471617261376208,8.732571871739196,9.587289311895253,27.14907769871996,7.257194935060051,41.13485775370436,40.11785522509701,5.676294215152113,5.826222879598759,6.334841938921946,3.3425223882692117,6.385416413141825,8.885576361779222,7.126352055697216,6.430488578540449,20.41257664761937,5.058561524972685,15.431560088695857,10.542878607475888,19.010016316226714,5.143690264382831,5.751325478454352,7.126040781774144,14.53344859792681,6.556525227060509,7.374618115260783,7.105359490289911,5.705158723389634,13.536623187512236,5.700000091937577,12.60685927488962,20.7778236347321,20.510785392536558,27.14907769871996,102.5539269626828,7.219038296752521,14.53344859792681,12.136924748516915,20.41257664761937,5.163890160261543,7.150787924480103,5.938356086696237,8.788256844106119,7.6685367155787265,13.536623187512236,7.522801013084333,12.949506121585037,6.800279188779323,8.716228546604869,15.330523728583728,40.11785522509701,8.312551941627703,11.18338616654714,25.07802552049651,41.13485775370436,7.858286500946737,13.393149988432182,8.55131257025514,12.60685927488962,8.01987029438386,10.542878607475888
